Left_X,Left_Y,Right_X,Right_Y,Norm_X,Norm_Y,Gaze_Direction
278,269,355,282,0.5135135135135135,0.96875,BOTTOM
278,269,355,282,0.5,0.9117647058823529,BOTTOM
278,269,355,283,0.5,0.9411764705882353,BOTTOM
278,269,355,283,0.5,0.9375,BOTTOM
278,269,355,283,0.5,0.9375,BOTTOM
278,270,355,283,0.5,0.96875,BOTTOM
278,270,355,283,0.5,0.96875,BOTTOM
278,270,355,283,0.4864864864864865,0.96875,BOTTOM
278,270,355,283,0.4864864864864865,0.96875,BOTTOM
278,270,355,283,0.4864864864864865,0.96875,BOTTOM
278,270,355,283,0.4864864864864865,0.96875,BOTTOM
278,270,355,283,0.4864864864864865,0.96875,BOTTOM
278,270,355,284,0.4864864864864865,1,BOTTOM
278,270,355,284,0.4864864864864865,1,BOTTOM
279,270,355,284,0.5135135135135135,1,BOTTOM
279,270,356,284,0.5135135135135135,1,BOTTOM
279,270,356,284,0.5135135135135135,1,BOTTOM
279,270,356,284,0.5135135135135135,0.9411764705882353,BOTTOM
279,270,356,284,0.5135135135135135,0.9411764705882353,BOTTOM
279,270,356,284,0.5135135135135135,0.9411764705882353,BOTTOM
279,270,356,284,0.5135135135135135,0.9411764705882353,BOTTOM
279,270,356,284,0.5135135135135135,0.9375,BOTTOM
279,270,356,284,0.5135135135135135,0.9375,BOTTOM
279,270,356,284,0.5,0.9375,BOTTOM
279,270,356,284,0.5,0.9375,BOTTOM
279,270,356,284,0.5,0.9375,BOTTOM
279,270,356,284,0.5,0.9375,BOTTOM
279,271,356,284,0.5,0.96875,BOTTOM
279,271,356,284,0.5,0.96875,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.4864864864864865,1,BOTTOM
279,271,356,285,0.4864864864864865,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
279,271,356,285,0.5,1,BOTTOM
187,283,257,293,0.6666666666666666,0.8333333333333334,BOTTOM
183,254,247,262,0.7777777777777778,0.8571428571428571,BOTTOM_RIGHT
183,253,250,260,0.7,0.8928571428571429,BOTTOM
183,253,250,260,0.7,0.8928571428571429,BOTTOM
183,252,250,260,0.7,0.8571428571428571,BOTTOM
183,252,250,260,0.7,0.8571428571428571,BOTTOM
183,252,250,260,0.7,0.8571428571428571,BOTTOM
184,252,250,260,0.75,0.8571428571428571,BOTTOM_RIGHT
184,252,250,260,0.75,0.8571428571428571,BOTTOM_RIGHT
184,252,250,260,0.75,0.8571428571428571,BOTTOM_RIGHT
184,252,250,260,0.75,0.9230769230769231,BOTTOM_RIGHT
184,252,250,260,0.75,0.8571428571428571,BOTTOM_RIGHT
184,252,250,260,0.75,0.9230769230769231,BOTTOM_RIGHT
184,252,251,260,0.7142857142857143,0.9230769230769231,BOTTOM_RIGHT
184,252,251,260,0.7142857142857143,0.9230769230769231,BOTTOM_RIGHT
184,252,251,260,0.7142857142857143,0.9230769230769231,BOTTOM_RIGHT
184,252,251,260,0.7142857142857143,0.9230769230769231,BOTTOM_RIGHT
196,244,266,251,0.7391304347826086,0.8846153846153846,BOTTOM_RIGHT
198,244,268,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,269,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,268,251,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,244,268,251,0.7083333333333334,0.8214285714285714,BOTTOM_RIGHT
198,244,268,252,0.7083333333333334,0.8571428571428571,BOTTOM_RIGHT
198,244,268,252,0.7083333333333334,0.8571428571428571,BOTTOM_RIGHT
198,244,268,252,0.7083333333333334,0.8571428571428571,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8928571428571429,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,269,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,269,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,252,0.7083333333333334,0.8846153846153846,BOTTOM_RIGHT
198,245,268,253,0.7391304347826086,0.9230769230769231,BOTTOM_RIGHT
198,245,267,253,0.7391304347826086,0.9230769230769231,BOTTOM_RIGHT
197,245,267,253,0.6956521739130435,0.8571428571428571,BOTTOM
197,246,267,253,0.6956521739130435,0.8846153846153846,BOTTOM
197,246,267,253,0.6956521739130435,0.8846153846153846,BOTTOM
197,246,267,253,0.6956521739130435,0.8846153846153846,BOTTOM
197,246,267,253,0.6956521739130435,0.8846153846153846,BOTTOM
197,244,267,251,0.6956521739130435,0.8846153846153846,BOTTOM
198,247,269,255,0.6666666666666666,0.8571428571428571,BOTTOM
197,248,268,256,0.6956521739130435,0.9230769230769231,BOTTOM
197,244,266,250,0.7083333333333334,0.7692307692307693,BOTTOM_RIGHT
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,243,267,249,0.6956521739130435,0.7692307692307693,BOTTOM
197,242,267,247,0.6956521739130435,0.7916666666666666,BOTTOM
253,235,336,235,0.46153846153846156,0.5,CENTER
251,232,336,232,0.475,0.5882352941176471,CENTER
251,230,336,230,0.475,0.5294117647058824,CENTER
230,216,340,208,0.7169811320754716,0.22727272727272727,TOP_RIGHT
230,217,341,209,0.7037037037037037,0.22727272727272727,TOP_RIGHT
231,218,341,210,0.7169811320754716,0.2608695652173913,TOP_RIGHT
231,218,341,210,0.7169811320754716,0.2727272727272727,TOP_RIGHT
231,218,341,210,0.7169811320754716,0.22727272727272727,TOP_RIGHT
231,218,341,210,0.7222222222222222,0.22727272727272727,TOP_RIGHT
231,219,341,211,0.7222222222222222,0.2608695652173913,TOP_RIGHT
231,219,342,211,0.7169811320754716,0.22727272727272727,TOP_RIGHT
232,219,342,212,0.7169811320754716,0.25,TOP_RIGHT
232,219,342,212,0.7169811320754716,0.2826086956521739,TOP_RIGHT
232,220,342,212,0.7169811320754716,0.2727272727272727,TOP_RIGHT
232,220,342,213,0.7169811320754716,0.29545454545454547,TOP_RIGHT
232,221,342,213,0.7169811320754716,0.2727272727272727,TOP_RIGHT
232,221,342,214,0.7222222222222222,0.29545454545454547,TOP_RIGHT
232,221,342,214,0.7358490566037735,0.29545454545454547,TOP_RIGHT
232,221,342,213,0.7222222222222222,0.2727272727272727,TOP_RIGHT
232,221,342,213,0.7222222222222222,0.2727272727272727,TOP_RIGHT
231,220,342,213,0.7169811320754716,0.29545454545454547,TOP_RIGHT
229,221,341,213,0.6851851851851852,0.2857142857142857,TOP
229,222,340,215,0.6981132075471698,0.2619047619047619,TOP
229,223,341,216,0.6792452830188679,0.275,TOP
234,221,349,214,0.7090909090909091,0.30952380952380953,RIGHT
234,220,350,214,0.6964285714285714,0.2857142857142857,TOP
235,220,350,214,0.7142857142857143,0.2857142857142857,TOP_RIGHT
235,220,350,214,0.7142857142857143,0.2857142857142857,TOP_RIGHT
235,220,350,214,0.7142857142857143,0.3333333333333333,RIGHT
235,220,351,213,0.7090909090909091,0.30952380952380953,RIGHT
236,220,351,213,0.7142857142857143,0.30952380952380953,RIGHT
236,220,351,213,0.7142857142857143,0.30952380952380953,RIGHT
236,219,351,213,0.7142857142857143,0.2857142857142857,TOP_RIGHT
236,219,351,213,0.7142857142857143,0.2857142857142857,TOP_RIGHT
237,219,351,213,0.7321428571428571,0.2857142857142857,TOP_RIGHT
237,219,351,213,0.7321428571428571,0.2857142857142857,TOP_RIGHT
237,219,352,213,0.7142857142857143,0.2857142857142857,TOP_RIGHT
237,219,352,213,0.7142857142857143,0.2857142857142857,TOP_RIGHT
237,219,352,213,0.7142857142857143,0.3181818181818182,RIGHT
237,219,352,213,0.7142857142857143,0.3333333333333333,RIGHT
238,219,352,213,0.7321428571428571,0.3333333333333333,RIGHT
238,219,352,213,0.7321428571428571,0.3333333333333333,RIGHT
238,219,352,212,0.7321428571428571,0.30952380952380953,RIGHT
238,219,353,212,0.7192982456140351,0.30952380952380953,RIGHT
238,219,353,212,0.7142857142857143,0.30952380952380953,RIGHT
239,219,353,212,0.7321428571428571,0.30952380952380953,RIGHT
239,219,353,212,0.7321428571428571,0.30952380952380953,RIGHT
239,218,353,212,0.7192982456140351,0.2857142857142857,TOP_RIGHT
239,218,353,212,0.7142857142857143,0.2857142857142857,TOP_RIGHT
239,218,354,212,0.7142857142857143,0.2857142857142857,TOP_RIGHT
240,218,354,212,0.7321428571428571,0.2857142857142857,TOP_RIGHT
224,217,338,211,0.7543859649122807,0.30434782608695654,RIGHT
225,216,338,209,0.7678571428571429,0.29545454545454547,TOP_RIGHT
225,215,339,209,0.7678571428571429,0.3181818181818182,RIGHT
224,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7543859649122807,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7678571428571429,0.2826086956521739,TOP_RIGHT
223,219,339,212,0.75,0.2826086956521739,TOP_RIGHT
223,219,339,212,0.75,0.2826086956521739,TOP_RIGHT
223,219,339,212,0.75,0.2826086956521739,TOP_RIGHT
224,219,339,212,0.7678571428571429,0.2826086956521739,TOP_RIGHT
223,219,339,212,0.75,0.2826086956521739,TOP_RIGHT
223,219,339,212,0.75,0.25,TOP_RIGHT
223,219,339,212,0.75,0.25,TOP_RIGHT
223,219,339,212,0.75,0.25,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,339,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,338,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,338,212,0.75,0.2727272727272727,TOP_RIGHT
223,220,338,212,0.75,0.2727272727272727,TOP_RIGHT
223,219,337,212,0.75,0.25,TOP_RIGHT
223,219,337,212,0.75,0.25,TOP_RIGHT
223,219,336,212,0.75,0.25,TOP_RIGHT
223,219,336,212,0.75,0.25,TOP_RIGHT
222,219,336,212,0.7321428571428571,0.29545454545454547,TOP_RIGHT
222,219,335,212,0.7454545454545455,0.29545454545454547,TOP_RIGHT
222,219,335,212,0.7454545454545455,0.29545454545454547,TOP_RIGHT
222,219,334,212,0.7454545454545455,0.29545454545454547,TOP_RIGHT
222,219,334,212,0.7454545454545455,0.29545454545454547,TOP_RIGHT
222,219,334,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
222,219,334,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
222,219,333,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
222,219,333,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
222,219,333,211,0.75,0.2727272727272727,TOP_RIGHT
221,219,332,211,0.7321428571428571,0.2727272727272727,TOP_RIGHT
221,219,332,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
221,219,332,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
221,219,332,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
221,219,332,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
221,219,331,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
220,219,331,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
220,219,331,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
220,219,331,211,0.7454545454545455,0.2727272727272727,TOP_RIGHT
219,218,330,211,0.7272727272727273,0.25,TOP_RIGHT
219,218,330,211,0.7407407407407407,0.25,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.25,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.2619047619047619,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.2619047619047619,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
219,218,330,211,0.7454545454545455,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7407407407407407,0.29545454545454547,TOP_RIGHT
218,218,330,211,0.7407407407407407,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7272727272727273,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7407407407407407,0.29545454545454547,TOP_RIGHT
217,218,330,211,0.7407407407407407,0.29545454545454547,TOP_RIGHT
217,218,329,211,0.7407407407407407,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
216,218,329,211,0.7222222222222222,0.29545454545454547,TOP_RIGHT
185,235,291,229,0.2,0.3333333333333333,LEFT
183,234,289,228,0.23529411764705882,0.35,LEFT
183,234,289,228,0.24,0.3684210526315789,LEFT
183,234,289,228,0.2549019607843137,0.3684210526315789,LEFT
182,234,289,227,0.23529411764705882,0.34210526315789475,LEFT
182,234,289,227,0.23529411764705882,0.34210526315789475,LEFT
182,234,289,227,0.23529411764705882,0.34210526315789475,LEFT
182,234,288,227,0.2549019607843137,0.34210526315789475,LEFT
182,234,288,227,0.2549019607843137,0.34210526315789475,LEFT
181,233,288,227,0.23529411764705882,0.3157894736842105,LEFT
181,233,288,227,0.23529411764705882,0.35,LEFT
181,233,288,227,0.2549019607843137,0.35,LEFT
181,233,288,227,0.2549019607843137,0.35,LEFT
181,233,288,227,0.2549019607843137,0.35,LEFT
181,233,288,227,0.2549019607843137,0.35,LEFT
181,233,288,227,0.2549019607843137,0.35,LEFT
182,234,288,227,0.27450980392156865,0.34210526315789475,LEFT
182,234,288,228,0.28,0.3333333333333333,LEFT
182,234,288,228,0.28,0.3157894736842105,LEFT
182,235,289,228,0.28,0.34210526315789475,LEFT
183,235,289,228,0.3,0.3055555555555556,CENTER
183,235,289,228,0.3,0.3055555555555556,CENTER
183,235,289,228,0.3,0.2894736842105263,TOP
183,235,289,228,0.3,0.2894736842105263,TOP
183,235,289,229,0.3137254901960784,0.35,CENTER
183,235,289,229,0.3137254901960784,0.35,CENTER
183,235,289,229,0.32,0.35,CENTER
183,235,289,229,0.32,0.35,CENTER
182,235,289,229,0.3,0.35,CENTER
182,235,288,229,0.3,0.35,CENTER
182,235,288,229,0.3,0.35,CENTER
182,235,288,229,0.3,0.3684210526315789,CENTER
182,234,288,229,0.3,0.34210526315789475,CENTER
182,234,288,229,0.3,0.34210526315789475,CENTER
182,234,288,229,0.3,0.34210526315789475,CENTER
181,234,288,229,0.28,0.375,LEFT
181,234,288,229,0.28,0.375,LEFT
181,234,288,229,0.28,0.375,LEFT
181,234,287,228,0.28,0.35,LEFT
181,234,287,228,0.28,0.35,LEFT
181,234,287,228,0.29411764705882354,0.35,LEFT
180,234,287,228,0.28,0.35,LEFT
180,234,287,228,0.28,0.35,LEFT
180,234,286,228,0.28,0.35,LEFT
179,234,286,228,0.26,0.35,LEFT
179,234,286,228,0.27450980392156865,0.35,LEFT
179,234,286,228,0.27450980392156865,0.38095238095238093,LEFT
179,234,286,228,0.27450980392156865,0.4,LEFT
179,233,286,228,0.27450980392156865,0.375,LEFT
179,233,285,228,0.28,0.375,LEFT
178,233,285,228,0.26,0.375,LEFT
178,233,285,228,0.26,0.375,LEFT
178,233,285,227,0.26,0.35,LEFT
178,233,285,227,0.26,0.35,LEFT
178,233,285,227,0.26,0.35,LEFT
178,233,285,227,0.26,0.35,LEFT
178,233,285,227,0.26,0.35,LEFT
178,233,285,227,0.26,0.3684210526315789,LEFT
178,233,285,227,0.26,0.3684210526315789,LEFT
178,233,284,227,0.26,0.3684210526315789,LEFT
178,233,284,227,0.27450980392156865,0.4,LEFT
177,233,284,227,0.2549019607843137,0.4,LEFT
177,232,284,227,0.2549019607843137,0.375,LEFT
177,233,284,227,0.2549019607843137,0.4,LEFT
177,232,284,227,0.26,0.375,LEFT
177,232,284,227,0.26,0.375,LEFT
177,232,284,227,0.26,0.375,LEFT
177,232,284,227,0.26,0.375,LEFT
177,232,284,227,0.26,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,284,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
178,232,285,227,0.29411764705882354,0.375,LEFT
178,232,285,227,0.29411764705882354,0.375,LEFT
178,232,285,227,0.29411764705882354,0.375,LEFT
177,232,285,227,0.27450980392156865,0.375,LEFT
177,232,285,227,0.27450980392156865,0.39473684210526316,LEFT
177,232,285,227,0.27450980392156865,0.39473684210526316,LEFT
178,232,285,227,0.29411764705882354,0.39473684210526316,LEFT
178,232,285,227,0.28,0.39473684210526316,LEFT
178,232,285,227,0.28,0.375,LEFT
178,232,285,227,0.28,0.375,LEFT
178,232,285,227,0.28,0.375,LEFT
178,232,285,227,0.28,0.34210526315789475,LEFT
178,232,285,227,0.28,0.34210526315789475,LEFT
178,233,286,227,0.28,0.3684210526315789,LEFT
178,233,286,227,0.28,0.3684210526315789,LEFT
179,233,286,227,0.3,0.35,CENTER
180,240,296,236,0.27450980392156865,0.3333333333333333,LEFT
179,239,295,235,0.2549019607843137,0.3333333333333333,LEFT
179,239,295,235,0.2549019607843137,0.3333333333333333,LEFT
179,239,295,235,0.2549019607843137,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.36363636363636365,LEFT
178,239,295,235,0.23529411764705882,0.36363636363636365,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
178,239,295,235,0.23529411764705882,0.3333333333333333,LEFT
227,248,355,269,0.2631578947368421,0.78,BOTTOM_LEFT
227,249,355,270,0.2631578947368421,0.8125,BOTTOM_LEFT
227,249,356,270,0.2631578947368421,0.8125,BOTTOM_LEFT
227,249,355,269,0.27586206896551724,0.7916666666666666,BOTTOM_LEFT
226,249,355,269,0.2631578947368421,0.8,BOTTOM_LEFT
226,248,355,269,0.2631578947368421,0.78,BOTTOM_LEFT
226,248,355,268,0.2631578947368421,0.7916666666666666,BOTTOM_LEFT
226,248,355,268,0.26785714285714285,0.7916666666666666,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.7916666666666666,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.7916666666666666,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
226,248,355,268,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
225,248,355,268,0.2631578947368421,0.8333333333333334,BOTTOM_LEFT
225,248,355,267,0.2631578947368421,0.8125,BOTTOM_LEFT
225,248,355,267,0.2631578947368421,0.8125,BOTTOM_LEFT
225,248,355,267,0.27586206896551724,0.8125,BOTTOM_LEFT
225,247,355,267,0.27586206896551724,0.7916666666666666,BOTTOM_LEFT
225,247,355,267,0.27586206896551724,0.7916666666666666,BOTTOM_LEFT
225,247,355,267,0.27586206896551724,0.7916666666666666,BOTTOM_LEFT
225,247,355,267,0.2807017543859649,0.7916666666666666,BOTTOM_LEFT
224,247,355,267,0.2631578947368421,0.7916666666666666,BOTTOM_LEFT
224,247,355,267,0.2631578947368421,0.7916666666666666,BOTTOM_LEFT
224,247,355,267,0.25862068965517243,0.7916666666666666,BOTTOM_LEFT
225,247,355,268,0.2631578947368421,0.8125,BOTTOM_LEFT
225,247,356,268,0.2631578947368421,0.8125,BOTTOM_LEFT
225,247,356,268,0.2631578947368421,0.82,BOTTOM_LEFT
225,247,356,268,0.2631578947368421,0.82,BOTTOM_LEFT
225,247,356,268,0.2631578947368421,0.8541666666666666,BOTTOM_LEFT
226,247,356,268,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
226,247,356,268,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
226,247,356,268,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
226,247,356,268,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
226,247,356,268,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
225,247,356,268,0.2631578947368421,0.8478260869565217,BOTTOM_LEFT
225,247,356,269,0.2631578947368421,0.8695652173913043,BOTTOM_LEFT
225,247,356,269,0.26785714285714285,0.8333333333333334,BOTTOM_LEFT
225,247,356,269,0.26785714285714285,0.8333333333333334,BOTTOM_LEFT
225,247,356,269,0.26785714285714285,0.8333333333333334,BOTTOM_LEFT
225,248,356,269,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
225,248,356,269,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
225,248,356,270,0.2807017543859649,0.8695652173913043,BOTTOM_LEFT
225,248,356,270,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
225,248,356,270,0.2807017543859649,0.8333333333333334,BOTTOM_LEFT
225,249,356,270,0.2807017543859649,0.8541666666666666,BOTTOM_LEFT
